"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"914",914,"55S","Day","Lmeso",30,"FGB","FGB","FGB","Poromitra spp.",37251902,1,3,2.72031923765977e-05,9.06773079219923e-06,0.000151859813775647,5.06199379252156e-05,50,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"FGB"
"915",915,"55S","Day","Lmeso",30,"FGB","FGB","FGB","Protomyctophum spp.",37122521,1,0.5,4.53386539609961e-06,9.06773079219923e-06,2.53099689626078e-05,5.06199379252156e-05,25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"FGB"
"916",916,"55S","Day","Lmeso",30,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,5,134,0.0012150759261547,4.53386539609961e-05,0.00678307168197889,0.000253099689626078,77.5,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"FnGB"
"917",917,"55S","Day","Lmeso",30,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,5,134,0.0012150759261547,4.53386539609961e-05,0.00678307168197889,0.000253099689626078,120,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"FnGB"
"918",918,"55S","Day","Lmeso",30,"FnGB","FnGB","FnGB","Benthalbella macropinna",37131751,2,3,2.72031923765977e-05,1.81354615843985e-05,0.000151859813775647,0.000101239875850431,107,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"FnGB"
"919",919,"55S","Day","Lmeso",30,"FnGB","FnGB","FnGB","Stomias gracilis",37112801,3,10,9.06773079219923e-05,2.72031923765977e-05,0.000506199379252156,0.000151859813775647,123.333333333333,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"FnGB"
"920",920,"55S","Day","Lmeso",30,"Gnathaphausia","Crustaceans","Crustaceans","Gnathophausia spp.",28081901,1,0.5,4.53386539609961e-06,9.06773079219923e-06,2.53099689626078e-05,5.06199379252156e-05,40,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Crustacean"
"921",921,"55S","Day","Lmeso",30,"Gymnosome","other","other","Spongiobranchaea australis",NA,4,0.5,4.53386539609961e-06,3.62709231687969e-05,2.53099689626078e-05,0.000202479751700862,13.75,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"922",922,"55S","Day","Lmeso",30,"Krill","Crustaceans","Crustaceans","Euphausia spp.",28702901,13,1,9.06773079219923e-06,0.00011788050029859,5.06199379252156e-05,0.000658059193027803,19.2857142857143,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Krill"
"923",923,"55S","Day","Lmeso",30,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,70,14,0.000126948231090789,0.000634741155453946,0.000708679130953018,0.00354339565476509,32.3283582089552,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Krill"
"924",924,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,10,60,0.000544063847531954,9.06773079219923e-05,0.00303719627551293,0.000506199379252156,35.625,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"925",925,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Halicreas minimum",11086002,5,5,4.53386539609961e-05,4.53386539609961e-05,0.000253099689626078,0.000253099689626078,24,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"926",926,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,8,14,0.000126948231090789,7.25418463375938e-05,0.000708679130953018,0.000404959503401725,25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"927",927,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,8,14,0.000126948231090789,7.25418463375938e-05,0.000708679130953018,0.000404959503401725,15,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"928",928,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,8,14,0.000126948231090789,7.25418463375938e-05,0.000708679130953018,0.000404959503401725,10,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"929",929,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,8,14,0.000126948231090789,7.25418463375938e-05,0.000708679130953018,0.000404959503401725,28.6,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"930",930,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,18,804,0.00729045555692818,0.000163219154259586,0.0406984300918733,0.00091115888265388,62.5,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"931",931,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Rhopalonema spp.",11089906,1,4,3.62709231687969e-05,9.06773079219923e-06,0.000202479751700862,5.06199379252156e-05,50,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"932",932,"55S","Day","Lmeso",30,"Medusa","Gelatinous_Active","G_nGB","Sminthea spp.",11089907,9,77,0.00069821527099934,8.1609577129793e-05,0.0038977352202416,0.00045557944132694,46.1111111111111,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Medusa"
"933",933,"55S","Day","Lmeso",30,"Ostracod","Crustaceans","Crustaceans","Gigantocypris spp.",27106913,23,29,0.000262964192973778,0.000208557808220582,0.00146797819983125,0.00116425857227996,13.7272727272727,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Crustacean"
"934",934,"55S","Day","Lmeso",30,"pelagic gastropod","other","other","Danilia spp.",24051901,1,0.5,4.53386539609961e-06,9.06773079219923e-06,2.53099689626078e-05,5.06199379252156e-05,12,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"935",935,"55S","Day","Lmeso",30,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,11,55,0.000498725193570957,9.97450387141915e-05,0.00278409658588686,0.000556819317177371,81.3636363636364,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Prawn"
"936",936,"55S","Day","Lmeso",30,"Prawn","Crustaceans","Crustaceans","Gennadas gilchristi",28713007,10,5,4.53386539609961e-05,9.06773079219923e-05,0.000253099689626078,0.000506199379252156,45.5,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Prawn"
"937",937,"55S","Day","Lmeso",30,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,3,1.5,1.36015961882988e-05,2.72031923765977e-05,7.59299068878234e-05,0.000151859813775647,46,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Prawn"
"938",938,"55S","Day","Lmeso",30,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,3,1.5,1.36015961882988e-05,2.72031923765977e-05,7.59299068878234e-05,0.000151859813775647,71,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Prawn"
"939",939,"55S","Day","Lmeso",30,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,49,19,0.000172286885051785,0.000444318808817762,0.000961778820579096,0.00248037695833556,50.8,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Prawn"
"940",940,"55S","Day","Lmeso",30,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,49,19,0.000172286885051785,0.000444318808817762,0.000961778820579096,0.00248037695833556,35.8888888888889,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Prawn"
"941",941,"55S","Day","Lmeso",30,"Pteropod","other","other","Clio recurva",24406004,4,1,9.06773079219923e-06,3.62709231687969e-05,5.06199379252156e-05,0.000202479751700862,28.25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"942",942,"55S","Day","Lmeso",30,"Pteropod","other","other","Order Thecosomata - undifferentiated",24400000,2,2,1.81354615843985e-05,1.81354615843985e-05,0.000101239875850431,0.000101239875850431,28,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"943",943,"55S","Day","Lmeso",30,"Pteropod","other","other","Styliola subula",24407002,1,0.5,4.53386539609961e-06,9.06773079219923e-06,2.53099689626078e-05,5.06199379252156e-05,NA,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"944",944,"55S","Day","Lmeso",30,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,16,15,0.000136015961882988,0.000145083692675188,0.000759299068878234,0.000809919006803449,33.25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Siphonophore"
"945",945,"55S","Day","Lmeso",30,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,1,42.5,0.000385378558668467,9.06773079219923e-06,0.00215134736182166,5.06199379252156e-05,25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Siphonophore"
"946",946,"55S","Day","Lmeso",30,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,1,42.5,0.000385378558668467,9.06773079219923e-06,0.00215134736182166,5.06199379252156e-05,NA,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Siphonophore"
"947",947,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,40,70,0.000634741155453946,0.000362709231687969,0.00354339565476509,0.00202479751700862,46.55,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"948",948,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa spp.",35103908,4,2,1.81354615843985e-05,3.62709231687969e-05,0.000101239875850431,0.000202479751700862,57.25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"949",949,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,134,157,0.00142363373437528,0.0012150759261547,0.00794733025425885,0.00678307168197889,33.0797101449275,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"950",950,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,1,2,1.81354615843985e-05,9.06773079219923e-06,0.000101239875850431,5.06199379252156e-05,18,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"951",951,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,6,2,1.81354615843985e-05,5.44063847531954e-05,0.000101239875850431,0.000303719627551293,33.5,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"952",952,"55S","Day","Lmeso",30,"worms","other","other","Phylum Nemertea - undifferentiated",1.4e+07,3,1,9.06773079219923e-06,2.72031923765977e-05,5.06199379252156e-05,0.000151859813775647,24,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"953",953,"55S","Night","Epi",31,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,31,1.5,0.00010243165545695,0.00211692087944364,7.59299068878234e-05,0.00156921807568168,8.86666666666667,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Crustacean"
"954",954,"55S","Night","Epi",31,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,31,1.5,0.00010243165545695,0.00211692087944364,7.59299068878234e-05,0.00156921807568168,18,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Crustacean"
"955",955,"55S","Night","Epi",31,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,9,1,6.82877703046335e-05,0.000614589932741702,5.06199379252156e-05,0.00045557944132694,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Crustacean"
"956",956,"55S","Night","Epi",31,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,23,1,6.82877703046335e-05,0.00157061871700657,5.06199379252156e-05,0.00116425857227996,34.8260869565217,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Chaetognath"
"957",957,"55S","Night","Epi",31,"Ctenophore","Gelatinous_Active","G_nGB","Beroe spp.",12090901,1,1,6.82877703046335e-05,6.82877703046335e-05,5.06199379252156e-05,5.06199379252156e-05,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Ctenophore"
"958",958,"55S","Night","Epi",31,"Ctenophore","Gelatinous_Active","G_nGB","Euplokamis spp.",12018901,1,0.5,3.41438851523168e-05,6.82877703046335e-05,2.53099689626078e-05,5.06199379252156e-05,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Ctenophore"
"959",959,"55S","Night","Epi",31,"Ctenophore","Gelatinous_Active","G_nGB","Phylum Ctenophora - undifferentiated",1.2e+07,17,0.5,3.41438851523168e-05,0.00116089209517877,2.53099689626078e-05,0.000860538944728665,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Ctenophore"
"960",960,"55S","Night","Epi",31,"FGB","FGB","FGB","Larval Fish",NA,21,1,6.82877703046335e-05,0.0014340431763973,5.06199379252156e-05,0.00106301869642953,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"FGB"
"961",961,"55S","Night","Epi",31,"FGB","FGB","FGB","Larval Fish",NA,21,1,6.82877703046335e-05,0.0014340431763973,5.06199379252156e-05,0.00106301869642953,14.6111111111111,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"FGB"
"962",962,"55S","Night","Epi",31,"FGB","FGB","FGB","Protomyctophum bolini",37122755,3,8,0.000546302162437068,0.000204863310913901,0.000404959503401725,0.000151859813775647,53,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"FGB"
"963",963,"55S","Night","Epi",31,"FnGB","FnGB","FnGB","Stomias gracilis",37112801,1,2,0.000136575540609267,6.82877703046335e-05,0.000101239875850431,5.06199379252156e-05,110,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"FnGB"
"964",964,"55S","Night","Epi",31,"Gymnosome","other","other","Spongiobranchaea australis",NA,2,0.5,3.41438851523168e-05,0.000136575540609267,2.53099689626078e-05,0.000101239875850431,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"965",965,"55S","Night","Epi",31,"Krill","Crustaceans","Crustaceans","Euphausia similis similis",28702007,4,0.5,3.41438851523168e-05,0.000273151081218534,2.53099689626078e-05,0.000202479751700862,13,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Krill"
"966",966,"55S","Night","Epi",31,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,4,1,6.82877703046335e-05,0.000273151081218534,5.06199379252156e-05,0.000202479751700862,24.75,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Krill"
"967",967,"55S","Night","Epi",31,"Krill","Crustaceans","Crustaceans","Thysanoessa macrura",28702052,3,0.5,3.41438851523168e-05,0.000204863310913901,2.53099689626078e-05,0.000151859813775647,14.3333333333333,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Krill"
"968",968,"55S","Night","Epi",31,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,1,0.5,3.41438851523168e-05,6.82877703046335e-05,2.53099689626078e-05,5.06199379252156e-05,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Medusa"
"969",969,"55S","Night","Epi",31,"Other","other","other","eggs",NA,16,1.5,0.00010243165545695,0.00109260432487414,7.59299068878234e-05,0.000809919006803449,10,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"970",970,"55S","Night","Epi",31,"Other","other","other","eggs",NA,16,1.5,0.00010243165545695,0.00109260432487414,7.59299068878234e-05,0.000809919006803449,10,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"971",971,"55S","Night","Epi",31,"Other","other","other","eggs",NA,16,1.5,0.00010243165545695,0.00109260432487414,7.59299068878234e-05,0.000809919006803449,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"972",972,"55S","Night","Epi",31,"Pteropod","other","other","Styliola subula",24407002,8,1,6.82877703046335e-05,0.000546302162437068,5.06199379252156e-05,0.000404959503401725,11,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"973",973,"55S","Night","Epi",31,"Siphonophore","Gelatinous_Active","G_nGB","Rosacea spp.",11095902,1,0.5,3.41438851523168e-05,6.82877703046335e-05,2.53099689626078e-05,5.06199379252156e-05,20,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Siphonophore"
"974",974,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","remainder",NA,0,79,0.00539473385406605,0,0.00399897509609203,0,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"975",975,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,18,28,0.00191205756852974,0.0012291798654834,0.00141735826190604,0.00091115888265388,42.6470588235294,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"976",976,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,593,1780,0.121552231142248,0.0404946477906477,0.0901034895068837,0.0300176231896528,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"977",977,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,6,136,0.00928713676143016,0.000409726621827801,0.00688431155782932,0.000303719627551293,111.666666666667,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"978",978,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,2,1,6.82877703046335e-05,0.000136575540609267,5.06199379252156e-05,0.000101239875850431,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"979",979,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,2,1,6.82877703046335e-05,0.000136575540609267,5.06199379252156e-05,0.000101239875850431,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"980",980,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpidae - undifferentiated",35103000,1,0.5,3.41438851523168e-05,6.82877703046335e-05,2.53099689626078e-05,5.06199379252156e-05,31,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"981",981,"55S","Night","Epi",31,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,3,0.5,3.41438851523168e-05,0.000204863310913901,2.53099689626078e-05,0.000151859813775647,80.6666666666667,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"982",982,"55S","Night","Epi",31,"worms","other","other","Tomopteris spp.",22068901,4,0.5,3.41438851523168e-05,0.000273151081218534,2.53099689626078e-05,0.000202479751700862,NA,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"983",983,"55S","Day","Meso",32,"Amphipods","Crustaceans","Crustaceans","Cyllopus spp.",28564901,41,0.5,2.13133387707554e-05,0.00174769377920194,2.53099689626078e-05,0.00207541745493384,9.39024390243902,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Crustacean"
"984",984,"55S","Day","Meso",32,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,16,0.5,2.13133387707554e-05,0.000682026840664172,2.53099689626078e-05,0.000809919006803449,8.5625,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Crustacean"
"985",985,"55S","Day","Meso",32,"Amphipods","Crustaceans","Crustaceans","Themisto gaudichaudii",28570022,5,0.5,2.13133387707554e-05,0.000213133387707554,2.53099689626078e-05,0.000253099689626078,10.8,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Crustacean"
"986",986,"55S","Day","Meso",32,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,64,6,0.000255760065249065,0.00272810736265669,0.000303719627551293,0.0032396760272138,48.0793650793651,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Chaetognath"
"987",987,"55S","Day","Meso",32,"Ctenophore","Gelatinous_Active","G_nGB","Euplokamis spp.",12018901,5,2,8.52533550830215e-05,0.000213133387707554,0.000101239875850431,0.000253099689626078,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Ctenophore"
"988",988,"55S","Day","Meso",32,"FGB","FGB","FGB","Electrona antarctica",37122750,1,0.5,2.13133387707554e-05,4.26266775415108e-05,2.53099689626078e-05,5.06199379252156e-05,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"FGB"
"989",989,"55S","Day","Meso",32,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,5,2,8.52533550830215e-05,0.000213133387707554,0.000101239875850431,0.000253099689626078,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Other"
"990",990,"55S","Day","Meso",32,"Gymnosome","other","other","Spongiobranchaea australis",NA,45,1,4.26266775415108e-05,0.00191820048936798,5.06199379252156e-05,0.0022778972066347,9.93478260869565,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Other"
"991",991,"55S","Day","Meso",32,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,2,0.5,2.13133387707554e-05,8.52533550830215e-05,2.53099689626078e-05,0.000101239875850431,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Krill"
"992",992,"55S","Day","Meso",32,"Krill","Crustaceans","Crustaceans","Thysanoessa macrura",28702052,3,0.5,2.13133387707554e-05,0.000127880032624532,2.53099689626078e-05,0.000151859813775647,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Krill"
"993",993,"55S","Day","Meso",32,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,23,88,0.00375114762365295,0.000980413583454747,0.00445455453741897,0.00116425857227996,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Medusa"
"994",994,"55S","Day","Meso",32,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,23,88,0.00375114762365295,0.000980413583454747,0.00445455453741897,0.00116425857227996,NA,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Medusa"
"995",995,"55S","Day","Meso",32,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,23,88,0.00375114762365295,0.000980413583454747,0.00445455453741897,0.00116425857227996,15.05,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Medusa"
