"","ID","Site","daylight","Depth_Stratum","Deployment","ACat","Taxa_Groups","Acoustic_Category","Taxa_updated","CAAB_updated","nos","weight_g","Weight_Std_gm3_gps","Abd_Std_nosm3_gps","Weight_Std_gm3_sp","Abd_Std_nosm3_sp","AvgL_mm","datetime_UTC_start","datetime_UTC_stop","lat_decdeg_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","VolumeFiltered_m3_speed","VolumeFiltered_m3_gps","Taxa_PLAOS"
"387",942,"55S","Day","Lmeso",30,"Pteropod","other","other","Order Thecosomata - undifferentiated",24400000,2,2,1.81354615843985e-05,1.81354615843985e-05,0.000101239875850431,0.000101239875850431,28,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"388",944,"55S","Day","Lmeso",30,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,16,15,0.000136015961882988,0.000145083692675188,0.000759299068878234,0.000809919006803449,33.25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Siphonophore"
"389",945,"55S","Day","Lmeso",30,"Siphonophore","Gelatinous_Active","G_nGB","Order Siphonophora - undifferentiated",11090000,1,42.5,0.000385378558668467,9.06773079219923e-06,0.00215134736182166,5.06199379252156e-05,25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Siphonophore"
"390",947,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,40,70,0.000634741155453946,0.000362709231687969,0.00354339565476509,0.00202479751700862,46.55,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"391",948,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa spp.",35103908,4,2,1.81354615843985e-05,3.62709231687969e-05,0.000101239875850431,0.000202479751700862,57.25,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"392",949,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,134,157,0.00142363373437528,0.0012150759261547,0.00794733025425885,0.00678307168197889,33.0797101449275,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"393",951,"55S","Day","Lmeso",30,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,6,2,1.81354615843985e-05,5.44063847531954e-05,0.000101239875850431,0.000303719627551293,33.5,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Salp"
"394",952,"55S","Day","Lmeso",30,"worms","other","other","Phylum Nemertea - undifferentiated",1.4e+07,3,1,9.06773079219923e-06,2.72031923765977e-05,5.06199379252156e-05,0.000151859813775647,24,"27/12/2020 2:28","27/12/2020 3:08",-54.164,-137.2366667,-54.18383333,-137.337,19755.06176,110281.1743,"Other"
"395",956,"55S","Night","Epi",31,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,23,1,6.82877703046335e-05,0.00157061871700657,5.06199379252156e-05,0.00116425857227996,34.8260869565217,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Chaetognath"
"396",962,"55S","Night","Epi",31,"FGB","FGB","FGB","Protomyctophum bolini",37122755,3,8,0.000546302162437068,0.000204863310913901,0.000404959503401725,0.000151859813775647,53,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"FGB"
"397",963,"55S","Night","Epi",31,"FnGB","FnGB","FnGB","Stomias gracilis",37112801,1,2,0.000136575540609267,6.82877703046335e-05,0.000101239875850431,5.06199379252156e-05,110,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"FnGB"
"398",966,"55S","Night","Epi",31,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,4,1,6.82877703046335e-05,0.000273151081218534,5.06199379252156e-05,0.000202479751700862,24.75,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Krill"
"399",973,"55S","Night","Epi",31,"Siphonophore","Gelatinous_Active","G_nGB","Rosacea spp.",11095902,1,0.5,3.41438851523168e-05,6.82877703046335e-05,2.53099689626078e-05,5.06199379252156e-05,20,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Siphonophore"
"400",975,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,18,28,0.00191205756852974,0.0012291798654834,0.00141735826190604,0.00091115888265388,42.6470588235294,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"401",977,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,6,136,0.00928713676143016,0.000409726621827801,0.00688431155782932,0.000303719627551293,111.666666666667,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"402",980,"55S","Night","Epi",31,"Tunicates","Tunicates","G_nGB","Salpidae - undifferentiated",35103000,1,0.5,3.41438851523168e-05,6.82877703046335e-05,2.53099689626078e-05,5.06199379252156e-05,31,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Salp"
"403",981,"55S","Night","Epi",31,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,3,0.5,3.41438851523168e-05,0.000204863310913901,2.53099689626078e-05,0.000151859813775647,80.6666666666667,"28/12/2020 3:16","28/12/2020 3:56",-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176,14643.91055,"Other"
"404",986,"55S","Day","Meso",32,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,64,6,0.000255760065249065,0.00272810736265669,0.000303719627551293,0.0032396760272138,48.0793650793651,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Chaetognath"
"405",1000,"55S","Day","Meso",32,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,36,110,0.00468893452956618,0.00153456039149439,0.00556819317177371,0.00182231776530776,57.8055555555556,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Salp"
"406",1001,"55S","Day","Meso",32,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,2261.6,4003,0.170634590198668,0.0964044939278807,0.202631611514638,0.114482051611668,35.76,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Salp"
"407",1002,"55S","Day","Meso",32,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,4,17,0.000724653518205683,0.000170506710166043,0.000860538944728665,0.000202479751700862,56.75,"28/12/2020 22:51","28/12/2020 23:31",-54.21066667,-137.4336667,-54.201,-137.449,19755.06176,23459.48729,"Salp"
"408",1006,"55S","Day","Epi",33,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,8,0.5,0.00109556602400444,0.017529056384071,2.53099689626078e-05,0.000404959503401725,33.75,"30/12/2020 18:25","30/12/2020 19:05",-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,"Chaetognath"
"409",1012,"55S","Day","Epi",33,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,5,7,0.0153379243360621,0.0109556602400444,0.000354339565476509,0.000253099689626078,24.4,"30/12/2020 18:25","30/12/2020 19:05",-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,"Medusa"
"410",1013,"55S","Day","Epi",33,"Medusa","Gelatinous_Active","G_nGB","Sminthea spp.",11089907,1,22,0.0482049050561953,0.00219113204800888,0.00111363863435474,5.06199379252156e-05,70,"30/12/2020 18:25","30/12/2020 19:05",-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,"Medusa"
"411",1016,"55S","Day","Epi",33,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,37,36,0.0788807537283195,0.0810718857763284,0.00182231776530776,0.00187293770323298,42.0810810810811,"30/12/2020 18:25","30/12/2020 19:05",-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,"Salp"
"412",1017,"55S","Day","Epi",33,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,432,773,1.69374507311086,0.946569044739834,0.0391292120161916,0.0218678131836931,37.8636363636364,"30/12/2020 18:25","30/12/2020 19:05",-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,"Salp"
"413",1018,"55S","Day","Epi",33,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,1,34,0.0744984896323018,0.00219113204800888,0.00172107788945733,5.06199379252156e-05,155,"30/12/2020 18:25","30/12/2020 19:05",-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176,456.3850914,"Salp"
"414",1020,"55S","Night","Meso",34,"Amphipods","Crustaceans","Crustaceans","Lanceola spp.",28555901,6,1,4.03916133652339e-05,0.000242349680191404,5.06199379252156e-05,0.000303719627551293,21.8333333333333,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Crustacean"
"415",1021,"55S","Night","Meso",34,"Amphipods","Crustaceans","Crustaceans","Order Amphipoda - undifferentiated",28399000,1,0.5,2.0195806682617e-05,4.03916133652339e-05,2.53099689626078e-05,5.06199379252156e-05,20,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Crustacean"
"416",1023,"55S","Night","Meso",34,"Amphipods","Crustaceans","Crustaceans","Scina spp.",28561901,1,0.5,2.0195806682617e-05,4.03916133652339e-05,2.53099689626078e-05,5.06199379252156e-05,23,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Crustacean"
"417",1027,"55S","Night","Meso",34,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,61,3.5,0.000141370646778319,0.00246388841527927,0.000177169782738255,0.00308781621343815,66.3333333333333,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Chaetognath"
"418",1028,"55S","Night","Meso",34,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,61,3.5,0.000141370646778319,0.00246388841527927,0.000177169782738255,0.00308781621343815,44.3620689655172,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Chaetognath"
"419",1029,"55S","Night","Meso",34,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,6,16,0.000646265813843743,0.000242349680191404,0.000809919006803449,0.000303719627551293,50.6666666666667,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"FGB"
"420",1030,"55S","Night","Meso",34,"FGB","FGB","FGB","Larval Fish",NA,14,1,4.03916133652339e-05,0.000565482587113275,5.06199379252156e-05,0.000708679130953018,22.8,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"FGB"
"421",1033,"55S","Night","Meso",34,"FGB","FGB","FGB","Protomyctophum bolini",37122755,2,0.5,2.0195806682617e-05,8.07832267304679e-05,2.53099689626078e-05,0.000101239875850431,29,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"FGB"
"422",1034,"55S","Night","Meso",34,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,1,4,0.000161566453460936,4.03916133652339e-05,0.000202479751700862,5.06199379252156e-05,80,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"FnGB"
"423",1036,"55S","Night","Meso",34,"Gymnosome","other","other","Order Gymnosomata - undifferentiated",24410000,4,1,4.03916133652339e-05,0.000161566453460936,5.06199379252156e-05,0.000202479751700862,20.6666666666667,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Other"
"424",1038,"55S","Night","Meso",34,"Krill","Crustaceans","Crustaceans","Euphausia triacantha",28702043,21,3,0.000121174840095702,0.000848223880669913,0.000151859813775647,0.00106301869642953,26.5,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Krill"
"425",1042,"55S","Night","Meso",34,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,3,36,0.00145409808114842,0.000121174840095702,0.00182231776530776,0.000151859813775647,29,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Medusa"
"426",1043,"55S","Night","Meso",34,"Medusa","Gelatinous_Active","G_nGB","Hydromedusa",NA,3,36,0.00145409808114842,0.000121174840095702,0.00182231776530776,0.000151859813775647,54,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Medusa"
"427",1044,"55S","Night","Meso",34,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,1,0.5,2.0195806682617e-05,4.03916133652339e-05,2.53099689626078e-05,5.06199379252156e-05,27,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Prawn"
"428",1045,"55S","Night","Meso",34,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,1,0.5,2.0195806682617e-05,4.03916133652339e-05,2.53099689626078e-05,5.06199379252156e-05,35,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Prawn"
"429",1048,"55S","Night","Meso",34,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,1,0.5,2.0195806682617e-05,4.03916133652339e-05,2.53099689626078e-05,5.06199379252156e-05,33,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Siphonophore"
"430",1050,"55S","Night","Meso",34,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,13,30,0.00121174840095702,0.000525090973748041,0.00151859813775647,0.000658059193027803,66.6923076923077,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Salp"
"431",1051,"55S","Night","Meso",34,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,284,515,0.0208016808830955,0.0114712181957264,0.026069268031486,0.0143760623707612,48.01,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Salp"
"432",1052,"55S","Night","Meso",34,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,5,70,0.00282741293556638,0.00020195806682617,0.00354339565476509,0.000253099689626078,95,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Salp"
"433",1053,"55S","Night","Meso",34,"worms","other","other","Class Polychaeta - undifferentiated",2.2e+07,1,0.5,2.0195806682617e-05,4.03916133652339e-05,2.53099689626078e-05,5.06199379252156e-05,26,"29/12/2020 13:42","29/12/2020 14:22",-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176,24757.61468,"Other"
"434",1055,"55S","Night","Lmeso",35,"Amphipods","Crustaceans","Crustaceans","Cyphocaris richardi",28406004,10,3,4.70228468840304e-05,0.000156742822946768,5.06199379252156e-05,0.000168733126417385,24.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Crustacean"
"435",1056,"55S","Night","Lmeso",35,"Amphipods","Crustaceans","Crustaceans","Lanceola spp.",28555901,1,1,1.56742822946768e-05,1.56742822946768e-05,1.68733126417385e-05,1.68733126417385e-05,25,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Crustacean"
"436",1058,"55S","Night","Lmeso",35,"Amphipods","Crustaceans","Crustaceans","Parandania boecki",28490011,5,1,1.56742822946768e-05,7.8371411473384e-05,1.68733126417385e-05,8.43665632086926e-05,22.2,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Crustacean"
"437",1065,"55S","Night","Lmeso",35,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,1856,334,0.00523521028642205,0.0290914679389202,0.00563568642234067,0.0313168682630667,63.3571428571429,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Chaetognath"
"438",1066,"55S","Night","Lmeso",35,"Chaetognath","Chaetognath","G_nGB","Phylum Chaetognatha - undifferentiated",36010000,1856,334,0.00523521028642205,0.0290914679389202,0.00563568642234067,0.0313168682630667,41.96,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Chaetognath"
"439",1068,"55S","Night","Lmeso",35,"FGB","FGB","FGB","Cyclothone spp.",37106902,12,2.5,3.9185705736692e-05,0.000188091387536122,4.21832816043463e-05,0.000202479751700862,43.75,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FGB"
"440",1069,"55S","Night","Lmeso",35,"FGB","FGB","FGB","Electrona antarctica",37122750,6,3,4.70228468840304e-05,9.40456937680608e-05,5.06199379252156e-05,0.000101239875850431,37.5714285714286,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FGB"
"441",1070,"55S","Night","Lmeso",35,"FGB","FGB","FGB","Gymnoscopelus opisthopterus",37122753,2,1,1.56742822946768e-05,3.13485645893536e-05,1.68733126417385e-05,3.37466252834771e-05,21.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FGB"
"442",1071,"55S","Night","Lmeso",35,"FGB","FGB","FGB","Gymnoscopelus spp.",37122909,2,26,0.000407531339661597,3.13485645893536e-05,0.000438706128685202,3.37466252834771e-05,105,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FGB"
"443",1072,"55S","Night","Lmeso",35,"FGB","FGB","FGB","Krefftichthys anderssoni",37122754,11,28,0.000438879904250951,0.000172417105241445,0.000472452753968679,0.000185606439059124,57.7272727272727,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FGB"
"444",1074,"55S","Night","Lmeso",35,"FGB","FGB","FGB","Protomyctophum bolini",37122755,12,2,3.13485645893536e-05,0.000188091387536122,3.37466252834771e-05,0.000202479751700862,25.6666666666667,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FGB"
"445",1076,"55S","Night","Lmeso",35,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,6,101,0.00158310251176236,9.40456937680608e-05,0.00170420457681559,0.000101239875850431,40.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FnGB"
"446",1077,"55S","Night","Lmeso",35,"FnGB","FnGB","FnGB","Bathylagus spp.",37098501,6,101,0.00158310251176236,9.40456937680608e-05,0.00170420457681559,0.000101239875850431,111.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FnGB"
"447",1078,"55S","Night","Lmeso",35,"FnGB","FnGB","FnGB","Paralepididae - undifferentiated",37126000,3,1,1.56742822946768e-05,4.70228468840304e-05,1.68733126417385e-05,5.06199379252156e-05,35.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FnGB"
"448",1079,"55S","Night","Lmeso",35,"FnGB","FnGB","FnGB","Paralepididae - undifferentiated",37126000,3,1,1.56742822946768e-05,4.70228468840304e-05,1.68733126417385e-05,5.06199379252156e-05,61,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FnGB"
"449",1080,"55S","Night","Lmeso",35,"FnGB","FnGB","FnGB","Trachipteridae - undifferentiated",37271000,1,1,1.56742822946768e-05,1.56742822946768e-05,1.68733126417385e-05,1.68733126417385e-05,90,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"FnGB"
"450",1081,"55S","Night","Lmeso",35,"Gnathaphausia","Crustaceans","Crustaceans","Gnathophausia spp.",28081901,2,1,1.56742822946768e-05,3.13485645893536e-05,1.68733126417385e-05,3.37466252834771e-05,41,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Crustacean"
"451",1087,"55S","Night","Lmeso",35,"Krill","Crustaceans","Crustaceans","Thysanopoda spp.",28702908,1,0.5,7.8371411473384e-06,1.56742822946768e-05,8.43665632086926e-06,1.68733126417385e-05,40,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Krill"
"452",1089,"55S","Night","Lmeso",35,"Medusa","Gelatinous_Active","G_nGB","Atolla wyvillei",11123002,12,107,0.00167714820553042,0.000188091387536122,0.00180544445266602,0.000202479751700862,48.75,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Medusa"
"453",1091,"55S","Night","Lmeso",35,"Medusa","Gelatinous_Active","G_nGB","Cuninidae - undifferentiated",11082000,1,0.5,7.8371411473384e-06,1.56742822946768e-05,8.43665632086926e-06,1.68733126417385e-05,57,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Medusa"
"454",1092,"55S","Night","Lmeso",35,"Medusa","Gelatinous_Active","G_nGB","Halicreatidae - undifferentiated",11086000,17,30,0.000470228468840304,0.000266462799009506,0.000506199379252156,0.000286846314909555,20.0588235294118,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Medusa"
"455",1096,"55S","Night","Lmeso",35,"Medusa","Gelatinous_Active","G_nGB","Pegantha spp.",11083901,3,45,0.000705342703260456,4.70228468840304e-05,0.000759299068878234,5.06199379252156e-05,53,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Medusa"
"456",1097,"55S","Night","Lmeso",35,"Medusa","Gelatinous_Active","G_nGB","Periphylla periphylla",11128001,13,680,0.0106585119603802,0.000203765669830799,0.0114738525963822,0.000219353064342601,49.5384615384615,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Medusa"
"457",1100,"55S","Night","Lmeso",35,"Prawn","Crustaceans","Crustaceans","Acanthephyra quadrispinosa",28735007,2,7,0.000109719976062738,3.13485645893536e-05,0.00011811318849217,3.37466252834771e-05,31.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Prawn"
"458",1101,"55S","Night","Lmeso",35,"Prawn","Crustaceans","Crustaceans","Gennadas spp.",28713903,36,16,0.000250788516714829,0.000564274162608365,0.000269973002267816,0.000607439255102587,27.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Prawn"
"459",1102,"55S","Night","Lmeso",35,"Prawn","Crustaceans","Crustaceans","Pasiphaea spp.",28745901,6,4,6.26971291787072e-05,9.40456937680608e-05,6.74932505669541e-05,0.000101239875850431,41.3333333333333,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Prawn"
"460",1103,"55S","Night","Lmeso",35,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,13,11,0.000172417105241445,0.000203765669830799,0.000185606439059124,0.000219353064342601,33,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Prawn"
"461",1104,"55S","Night","Lmeso",35,"Prawn","Crustaceans","Crustaceans","Sergestes spp.",28720906,13,11,0.000172417105241445,0.000203765669830799,0.000185606439059124,0.000219353064342601,39.5,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Prawn"
"462",1109,"55S","Night","Lmeso",35,"Siphonophore","Gelatinous_Active","G_nGB","Diphyes spp.",11093903,19,25,0.00039185705736692,0.000297811363598859,0.000421832816043463,0.000320592940193032,32.5789473684211,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Siphonophore"
"463",1112,"55S","Night","Lmeso",35,"Tunicates","Tunicates","G_nGB","Salpa fusiformis",35103014,18,85,0.00133231399504753,0.000282137081304183,0.00143423157454777,0.000303719627551293,66.1111111111111,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Salp"
"464",1113,"55S","Night","Lmeso",35,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - aggregate",NA,800,2165,0.0339348211679753,0.0125394258357414,0.0365307218693639,0.0134986501133908,50.4754098360656,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Salp"
"465",1114,"55S","Night","Lmeso",35,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary",NA,10,190,0.00297811363598859,0.000156742822946768,0.00320592940193032,0.000168733126417385,122.1,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Salp"
"466",1115,"55S","Night","Lmeso",35,"Tunicates","Tunicates","G_nGB","Salpa thompsoni - solitary juv",NA,64,32,0.000501577033429658,0.00100315406685932,0.000539946004535633,0.00107989200907127,31.0263157894737,"30/12/2020 15:43","30/12/2020 17:43",-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528,63798.7744,"Salp"
