,Site,daylight,Depth_Stratum,Deployment,ACat,Taxa_Groups,Taxa,CAAB,nos,weight_g,Weight_Std_gm3,Abd_Std_nosm3,datetime_UTC_start,datetime_UTC_stop,lat_decdeg_start,long_decdeg_start,lat_decdeg_stop,long_decdeg_stop,VolumeFiltered_m3
804,55S,Day,Lmeso,30,Medusa,Gelatinous_Active,Sminthea spp.,11089907,9,77,0.003897735,0.000455579,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
805,55S,Day,Lmeso,30,Ostracod,Crustaceans,Gigantocypris spp.,27106913,23,29,0.001467978,0.001164259,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
806,55S,Day,Lmeso,30,pelagic gastropod,other,Danilia spp.,24051901,1,0.5,2.53E-05,5.06E-05,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
807,55S,Day,Lmeso,30,Prawn,Crustaceans,Acanthephyra quadrispinosa,28735007,11,55,0.002784097,0.000556819,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
808,55S,Day,Lmeso,30,Prawn,Crustaceans,Gennadas gilchristi,28713007,11,5,0.0002531,0.000556819,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
809,55S,Day,Lmeso,30,Prawn,Crustaceans,Pasiphaea spp.,28745901,3,1.5,7.59E-05,0.00015186,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
810,55S,Day,Lmeso,30,Prawn,Crustaceans,Sergestes spp.,28720906,51,19,0.000961779,0.002581617,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
811,55S,Day,Lmeso,30,Pteropod,other,Clio recurva,24406004,4,1,5.06E-05,0.00020248,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
812,55S,Day,Lmeso,30,Pteropod,other,Order Thecosomata - undifferentiated,24400000,2,2,0.00010124,0.00010124,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
813,55S,Day,Lmeso,30,Pteropod,other,Styliola subula,24407002,1,0.5,2.53E-05,5.06E-05,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
814,55S,Day,Lmeso,30,Siphonophore,Gelatinous_Active,Diphyes spp.,11093903,16,15,0.000759299,0.000809919,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
815,55S,Day,Lmeso,30,Siphonophore,Gelatinous_Active,Order Siphonophora - undifferentiated,11090000,1,42.5,0.002151347,5.06E-05,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
816,55S,Day,Lmeso,30,Tunicates,Tunicates,Salpa fusiformis,35103014,40,70,0.003543396,0.002024798,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
817,55S,Day,Lmeso,30,Tunicates,Tunicates,Salpa spp.,35103908,4,2,0.00010124,0.00020248,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
818,55S,Day,Lmeso,30,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,134,157,0.00794733,0.006783072,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
819,55S,Day,Lmeso,30,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,1,2,0.00010124,5.06E-05,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
820,55S,Day,Lmeso,30,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,6,2,0.00010124,0.00030372,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
821,55S,Day,Lmeso,30,worms,other,Phylum Nemertea - undifferentiated,1.40E+07,3,1,5.06E-05,0.00015186,27/12/2020 2:28,27/12/2020 3:08,-54.164,-137.2366667,-54.18383333,-137.337,19755.06176
822,55S,Night,Epi,31,Amphipods,Crustaceans,Order Amphipoda - undifferentiated,28399000,31,1.5,7.59E-05,0.001569218,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
823,55S,Night,Epi,31,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,9,1,5.06E-05,0.000455579,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
824,55S,Night,Epi,31,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,23,1,5.06E-05,0.001164259,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
825,55S,Night,Epi,31,Ctenophore,Gelatinous_Active,Beroe spp.,12090901,1,1,5.06E-05,5.06E-05,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
826,55S,Night,Epi,31,Ctenophore,Gelatinous_Active,Euplokamis spp.,12018901,1,0.5,2.53E-05,5.06E-05,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
827,55S,Night,Epi,31,Ctenophore,Gelatinous_Active,Phylum Ctenophora - undifferentiated,1.20E+07,17,0.5,2.53E-05,0.000860539,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
828,55S,Night,Epi,31,Fish,Fish,Larval Fish,NA,21,1,5.06E-05,0.001063019,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
829,55S,Night,Epi,31,Fish,Fish,Stomias gracilis,37112801,1,2,0.00010124,5.06E-05,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
830,55S,Night,Epi,31,Fish_GB,Fish_GB,Krefftichthys anderssoni,37122754,3,8,0.00040496,0.00015186,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
831,55S,Night,Epi,31,Gymnosome,other,Spongiobranchaea australis,NA,2,0.5,2.53E-05,0.00010124,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
832,55S,Night,Epi,31,Krill,Crustaceans,Euphausia similis similis,28702007,4,0.5,2.53E-05,0.00020248,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
833,55S,Night,Epi,31,Krill,Crustaceans,Euphausia triacantha,28702043,4,1,5.06E-05,0.00020248,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
834,55S,Night,Epi,31,Krill,Crustaceans,Thysanoessa macrura,28702052,3,0.5,2.53E-05,0.00015186,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
835,55S,Night,Epi,31,Medusa,Gelatinous_Active,Hydromedusa,NA,1,0.5,2.53E-05,5.06E-05,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
836,55S,Night,Epi,31,Other,other,eggs,NA,16,1.5,7.59E-05,0.000809919,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
837,55S,Night,Epi,31,Pteropod,other,Styliola subula,24407002,8,1,5.06E-05,0.00040496,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
838,55S,Night,Epi,31,Siphonophore,Gelatinous_Active,Rosacea spp.,11095902,1,0.5,2.53E-05,5.06E-05,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
839,55S,Night,Epi,31,Tunicates,Tunicates,remainder,NA,0,79,0.003998975,0,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
840,55S,Night,Epi,31,Tunicates,Tunicates,Salpa fusiformis,35103014,18,28,0.001417358,0.000911159,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
841,55S,Night,Epi,31,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,693,2080,0.105289471,0.035079617,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
842,55S,Night,Epi,31,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,6,136,0.006884312,0.00030372,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
843,55S,Night,Epi,31,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,2,1,5.06E-05,0.00010124,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
844,55S,Night,Epi,31,Tunicates,Tunicates,Salpidae - undifferentiated,35103000,1,0.5,2.53E-05,5.06E-05,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
845,55S,Night,Epi,31,worms,other,Class Polychaeta - undifferentiated,2.20E+07,3,0.5,2.53E-05,0.00015186,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
846,55S,Night,Epi,31,worms,other,Tomopteris spp.,22068901,4,0.5,2.53E-05,0.00020248,28/12/2020 3:16,28/12/2020 3:56,-54.20316667,-137.4023333,-54.204,-137.4163333,19755.06176
847,55S,Day,Meso,32,Amphipods,Crustaceans,Cyllopus spp.,28564901,41,0.5,2.53E-05,0.002075417,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
848,55S,Day,Meso,32,Amphipods,Crustaceans,Order Amphipoda - undifferentiated,28399000,16,0.5,2.53E-05,0.000809919,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
849,55S,Day,Meso,32,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,5,0.5,2.53E-05,0.0002531,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
850,55S,Day,Meso,32,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,64,6,0.00030372,0.003239676,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
851,55S,Day,Meso,32,Ctenophore,Gelatinous_Active,Euplokamis spp.,12018901,5,2,0.00010124,0.0002531,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
852,55S,Day,Meso,32,Fish_GB,Fish_GB,Electrona antarctica,37122750,1,0.5,2.53E-05,5.06E-05,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
853,55S,Day,Meso,32,Gymnosome,other,Order Gymnosomata - undifferentiated,24410000,5,2,0.00010124,0.0002531,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
854,55S,Day,Meso,32,Gymnosome,other,Spongiobranchaea australis,NA,45,0.5,2.53E-05,0.002277897,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
855,55S,Day,Meso,32,Krill,Crustaceans,Euphausia triacantha,28702043,2,0.5,2.53E-05,0.00010124,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
856,55S,Day,Meso,32,Krill,Crustaceans,Thysanoessa macrura,28702052,3,0.5,2.53E-05,0.00015186,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
857,55S,Day,Meso,32,Medusa,Gelatinous_Active,Hydromedusa,NA,23,88,0.004454555,0.001164259,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
858,55S,Day,Meso,32,Other,other,eggs,NA,2,0.5,2.53E-05,0.00010124,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
859,55S,Day,Meso,32,Siphonophore,Gelatinous_Active,Amphicaryon acaule,11095003,0,203,0.010275847,0,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
860,55S,Day,Meso,32,Siphonophore,Gelatinous_Active,Rosacea plicata,11095002,0,406,0.020551695,0,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
861,55S,Day,Meso,32,Tunicates,Tunicates,remainder,NA,0,96,0.004859514,0,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
862,55S,Day,Meso,32,Tunicates,Tunicates,Salpa fusiformis,35103014,36,110,0.005568193,0.001822318,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
863,55S,Day,Meso,32,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,0,4003,0.202631612,0,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
864,55S,Day,Meso,32,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,100,177,0.008959729,0.005061994,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
865,55S,Day,Meso,32,Tunicates,Tunicates,Salpa thompsoni - solitary juv,NA,4,17,0.000860539,0.00020248,28/12/2020 22:51,28/12/2020 23:31,-54.21066667,-137.4336667,-54.201,-137.449,19755.06176
866,55S,Day,Epi,33,Amphipods,Crustaceans,Cyllopus spp.,28564901,8,1,5.06E-05,0.00040496,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
867,55S,Day,Epi,33,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,3,0.5,2.53E-05,0.00015186,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
868,55S,Day,Epi,33,Amphipods,Crustaceans,Vibilia spp.,28566901,10,0.5,2.53E-05,0.000506199,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
869,55S,Day,Epi,33,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,8,0.5,2.53E-05,0.00040496,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
870,55S,Day,Epi,33,Ctenophore,Gelatinous_Active,Beroe spp.,12090901,0,0.5,2.53E-05,0,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
871,55S,Day,Epi,33,Ctenophore,Gelatinous_Active,Euplokamis spp.,12018901,19,3,0.00015186,0.000961779,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
872,55S,Day,Epi,33,Fish,Fish,Larval Fish,NA,1,0.5,2.53E-05,5.06E-05,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
873,55S,Day,Epi,33,Gymnosome,other,Spongiobranchaea australis,NA,4,1,5.06E-05,0.00020248,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
874,55S,Day,Epi,33,Krill,Crustaceans,Euphausia spp.,28702901,1,0.5,2.53E-05,5.06E-05,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
875,55S,Day,Epi,33,Medusa,Gelatinous_Active,Hydromedusa,NA,5,7,0.00035434,0.0002531,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
876,55S,Day,Epi,33,Medusa,Gelatinous_Active,Sminthea spp.,11089907,1,22,0.001113639,5.06E-05,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
877,55S,Day,Epi,33,Siphonophore,Gelatinous_Active,Order Siphonophora - undifferentiated,11090000,0,1,5.06E-05,0,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
878,55S,Day,Epi,33,Tunicates,Tunicates,Salpa fusiformis,35103014,42,36,0.001822318,0.002126037,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
879,55S,Day,Epi,33,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,439,773,0.039129212,0.022222153,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
880,55S,Day,Epi,33,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,1,34,0.001721078,5.06E-05,30/12/2020 18:25,30/12/2020 19:05,-54.196,-137.6243333,-54.19616667,-137.6246667,19755.06176
881,55S,Night,Meso,34,Amphipods,Crustaceans,Cyllopus spp.,28564901,8,0.5,2.53E-05,0.00040496,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
882,55S,Night,Meso,34,Amphipods,Crustaceans,Lanceola spp.,28555901,6,1,5.06E-05,0.00030372,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
883,55S,Night,Meso,34,Amphipods,Crustaceans,Order Amphipoda - undifferentiated,28399000,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
884,55S,Night,Meso,34,Amphipods,Crustaceans,Parandania boecki,28490011,10,2,0.00010124,0.000506199,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
885,55S,Night,Meso,34,Amphipods,Crustaceans,Scina spp.,28561901,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
886,55S,Night,Meso,34,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,27,1,5.06E-05,0.001366738,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
887,55S,Night,Meso,34,Amphipods,Crustaceans,Vibilia spp.,28566901,7,0.5,2.53E-05,0.00035434,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
888,55S,Night,Meso,34,Cephalopod,Cephalopod,Cranchiidae - undifferentiated,23643000,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
889,55S,Night,Meso,34,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,61,3.5,0.00017717,0.003087816,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
890,55S,Night,Meso,34,Fish,Fish,Bathylagus sp.,37098501,1,4,0.00020248,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
891,55S,Night,Meso,34,Fish,Fish,Larval Fish,NA,14,1,5.06E-05,0.000708679,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
892,55S,Night,Meso,34,Fish,Fish,Oreosomatidae - undifferentiated,37266000,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
893,55S,Night,Meso,34,Fish_GB,Fish_GB,Krefftichthys anderssoni,37122754,6,16,0.000809919,0.00030372,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
894,55S,Night,Meso,34,Fish_GB,Fish_GB,Protomyctophum sp.,37122521,2,0.5,2.53E-05,0.00010124,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
895,55S,Night,Meso,34,Gymnosome,other,Order Gymnosomata - undifferentiated,24410000,4,1,5.06E-05,0.00020248,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
896,55S,Night,Meso,34,Gymnosome,other,Spongiobranchaea australis,NA,8,0.5,2.53E-05,0.00040496,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
897,55S,Night,Meso,34,Krill,Crustaceans,Euphausia triacantha,28702043,21,3,0.00015186,0.001063019,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
898,55S,Night,Meso,34,Krill,Crustaceans,Stylocheiron spp.,28702906,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
899,55S,Night,Meso,34,Krill,Crustaceans,Thysanoessa macrura,28702052,44,1,5.06E-05,0.002227277,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
900,55S,Night,Meso,34,Medusa,Gelatinous_Active,Calycopsis spp.,11039901,1,3,0.00015186,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
901,55S,Night,Meso,34,Medusa,Gelatinous_Active,Hydromedusa,NA,3,36,0.001822318,0.00015186,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
902,55S,Night,Meso,34,Prawn,Crustaceans,Pasiphaea spp.,28745901,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
903,55S,Night,Meso,34,Prawn,Crustaceans,Sergestes spp.,28720906,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
904,55S,Night,Meso,34,Pteropod,other,Styliola subula,24407002,9,0.5,2.53E-05,0.000455579,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
905,55S,Night,Meso,34,Siphonophore,Gelatinous_Active,Amphicaryon acaule,11095003,0,430,0.021766573,0,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
906,55S,Night,Meso,34,Siphonophore,Gelatinous_Active,Diphyes spp.,11093903,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
907,55S,Night,Meso,34,Siphonophore,Gelatinous_Active,Rosacea spp.,11095902,0,430,0.021766573,0,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
908,55S,Night,Meso,34,Tunicates,Tunicates,Salpa fusiformis,35103014,13,30,0.001518598,0.000658059,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
909,55S,Night,Meso,34,Tunicates,Tunicates,Salpa thompsoni - aggregate,NA,284,515,0.026069268,0.014376062,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
910,55S,Night,Meso,34,Tunicates,Tunicates,Salpa thompsoni - solitary,NA,5,70,0.003543396,0.0002531,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
911,55S,Night,Meso,34,worms,other,Class Polychaeta - undifferentiated,2.20E+07,1,0.5,2.53E-05,5.06E-05,29/12/2020 13:42,29/12/2020 14:22,-54.17216667,-137.4143333,-54.17483333,-137.4376667,19755.06176
912,55S,Night,Lmeso,35,Amphipods,Crustaceans,Cyllopus spp.,28564901,30,0.5,8.44E-06,0.000506199,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
913,55S,Night,Lmeso,35,Amphipods,Crustaceans,Cyphocaris richardi,28406004,10,3,5.06E-05,0.000168733,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
914,55S,Night,Lmeso,35,Amphipods,Crustaceans,Lanceola spp.,28555901,1,1,1.69E-05,1.69E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
915,55S,Night,Lmeso,35,Amphipods,Crustaceans,Order Amphipoda - undifferentiated,28399000,1,0.5,8.44E-06,1.69E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
916,55S,Night,Lmeso,35,Amphipods,Crustaceans,Parandania boecki,28490011,5,1,1.69E-05,8.44E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
917,55S,Night,Lmeso,35,Amphipods,Crustaceans,Primno spp.,28573903,3,0.5,8.44E-06,5.06E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
918,55S,Night,Lmeso,35,Amphipods,Crustaceans,Scina spp.,28561901,4,0.5,8.44E-06,6.75E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
919,55S,Night,Lmeso,35,Amphipods,Crustaceans,Themisto gaudichaudii,28570022,11,1,1.69E-05,0.000185606,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
920,55S,Night,Lmeso,35,Amphipods,Crustaceans,Vibilia spp.,28566901,6,0.5,8.44E-06,0.00010124,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
921,55S,Night,Lmeso,35,Cephalopod,Cephalopod,Cranchiidae - undifferentiated,23643000,7,1,1.69E-05,0.000118113,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
922,55S,Night,Lmeso,35,Cephalopod,Cephalopod,Sepiolidae - undifferentiated,23609000,2,2,3.37E-05,3.37E-05,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
923,55S,Night,Lmeso,35,Chaetognath,Chaetognath,Phylum Chaetognatha - undifferentiated,36010000,1956,347,0.005855039,0.0330042,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
924,55S,Night,Lmeso,35,Ctenophore,Gelatinous_Active,Beroe spp.,12090901,0,108,0.001822318,0,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
925,55S,Night,Lmeso,35,Fish,Fish,Bathylagus sp.,37098501,6,101,0.001704205,0.00010124,30/12/2020 15:43,30/12/2020 17:43,-54.1705,-137.5628333,-54.19066667,-137.6135,59265.18528
